Timestamp,PM2.5,PM10
2021-01-03 06:22:03.647,0,0
2021-01-03 06:22:04.378,0,0
2021-01-03 06:22:06.564,0,0
2021-01-03 06:22:07.994,0,0
2021-01-03 06:22:08.723,0,0
2021-01-03 06:22:10.183,0,0
2021-01-03 06:22:13.071,0,0
2021-01-03 06:22:13.799,0,0
2021-01-03 06:22:15.960,0,0
2021-01-03 06:22:16.689,0,0
2021-01-03 06:22:17.417,0,0
2021-01-03 06:22:18.146,0,0
2021-01-03 06:22:19.576,0,0
2021-01-03 06:22:20.305,0,0
2021-01-03 06:22:21.034,0,0
2021-01-03 06:22:21.762,0,0
2021-01-03 06:22:22.491,0,0
2021-01-03 06:22:23.921,0,0
2021-01-03 06:22:24.650,0,0
2021-01-03 06:22:26.838,0,0
2021-01-03 06:22:28.268,0,0
2021-01-03 06:22:28.997,0,0
2021-01-03 06:22:29.726,0,0
2021-01-03 06:22:30.459,0,0
2021-01-03 06:22:31.889,0,0
2021-01-03 06:22:32.617,0,0
2021-01-03 06:22:33.346,0,0
2021-01-03 06:22:34.804,0,0
2021-01-03 06:22:36.236,0,0
2021-01-03 06:22:37.694,0,0
2021-01-03 06:22:40.584,0,0
2021-01-03 06:22:41.312,0,0
2021-01-03 06:22:44.200,0,0
2021-01-03 06:22:44.928,0,0
2021-01-03 06:22:45.659,0,0
2021-01-03 06:22:46.388,0,0
2021-01-03 06:22:47.818,0,0
2021-01-03 06:22:48.546,0,0
2021-01-03 06:22:49.275,0,0
2021-01-03 06:22:50.004,0,0
2021-01-03 06:22:50.735,0,0
2021-01-03 06:22:52.165,0,0
2021-01-03 06:22:52.894,0,0
2021-01-03 06:22:53.623,0,0
2021-01-03 06:22:54.351,0,0
2021-01-03 06:22:55.080,0,0
2021-01-03 06:22:56.512,0,0
2021-01-03 06:22:57.970,0,0
2021-01-03 06:22:58.698,0,0
2021-01-03 06:23:00.861,0,0
2021-01-03 06:23:01.589,0,0
2021-01-03 06:23:02.318,0,0
2021-01-03 06:23:03.046,0,0
2021-01-03 06:23:04.476,0,0
2021-01-03 06:23:05.205,0,0
2021-01-03 06:23:06.666,0,0
2021-01-03 06:23:08.096,0,0
2021-01-03 06:23:08.824,0,0
2021-01-03 06:23:09.553,0,0
2021-01-03 06:23:10.282,0,0
2021-01-03 06:23:11.010,0,0
2021-01-03 06:23:12.440,0,0
2021-01-03 06:23:13.898,0,0
2021-01-03 06:23:14.626,0,0
2021-01-03 06:23:16.787,0,0
2021-01-03 06:23:17.516,0,0
2021-01-03 06:23:18.245,0,0
2021-01-03 06:23:18.973,0,0
2021-01-03 06:23:20.403,0,0
2021-01-03 06:23:21.132,0,0
2021-01-03 06:23:21.863,0,0
2021-01-03 06:23:22.592,0,0
2021-01-03 06:23:24.750,0,0
2021-01-03 06:23:25.479,0,0
2021-01-03 06:23:26.208,0,0
2021-01-03 06:23:26.939,0,0
2021-01-03 06:23:29.097,0,0
2021-01-03 06:23:30.555,0,0
2021-01-03 06:23:32.714,0,0
2021-01-03 06:23:33.442,0,0
2021-01-03 06:23:34.171,0,0
2021-01-03 06:23:34.900,0,0
2021-01-03 06:23:36.330,0,0
2021-01-03 06:23:37.058,0,0
2021-01-03 06:23:37.789,0,0
2021-01-03 06:23:38.518,0,0
2021-01-03 06:23:39.249,0,0
2021-01-03 06:23:40.678,0,0
2021-01-03 06:23:41.406,0,0
2021-01-03 06:23:42.135,0,0
2021-01-03 06:23:42.867,0,0
2021-01-03 06:23:44.296,0,0
2021-01-03 06:23:45.025,0,0
2021-01-03 06:23:45.754,0,0
2021-01-03 06:23:46.483,0,0
2021-01-03 06:23:47.212,0,0
2021-01-03 06:23:48.644,0,0
2021-01-03 06:23:49.372,0,0
2021-01-03 06:23:50.101,0,0
2021-01-03 06:23:50.830,0,0
2021-01-03 06:23:52.260,0,0
2021-01-03 06:23:54.448,0,0
2021-01-03 06:23:55.177,0,0
2021-01-03 06:23:56.607,0,0
2021-01-03 06:23:57.336,0,0
2021-01-03 06:23:58.067,0,0
2021-01-03 06:23:58.796,0,0
2021-01-03 06:24:00.954,0,0
2021-01-03 06:24:01.683,0,0
2021-01-03 06:24:02.412,0,0
2021-01-03 06:24:03.143,0,0
2021-01-03 06:24:04.573,0,0
2021-01-03 06:24:05.301,0,0
2021-01-03 06:24:06.030,0,0
2021-01-03 06:24:07.488,0,0
2021-01-03 06:24:08.920,0,0
2021-01-03 06:24:09.649,0,0
2021-01-03 06:24:12.536,0,0
2021-01-03 06:24:13.268,0,0
2021-01-03 06:24:13.996,0,0
2021-01-03 06:24:14.725,0,0
2021-01-03 06:24:15.454,0,0
2021-01-03 06:24:17.612,0,0
2021-01-03 06:24:18.349,0,0
2021-01-03 06:24:19.078,0,0
2021-01-03 06:24:20.508,0,0
2021-01-03 06:24:21.236,0,0
2021-01-03 06:24:23.425,0,0
2021-01-03 06:24:24.855,0,0
2021-01-03 06:24:26.315,1,1
2021-01-03 06:24:27.044,1,1
2021-01-03 06:24:28.474,1,1
2021-01-03 06:24:29.205,1,1
2021-01-03 06:24:30.663,2,2
2021-01-03 06:24:32.821,1,1
2021-01-03 06:24:33.550,1,1
2021-01-03 06:24:34.281,1,1
2021-01-03 06:24:35.010,1,1
2021-01-03 06:24:35.739,1,1
2021-01-03 06:24:37.168,1,1
2021-01-03 06:24:37.897,1,1
2021-01-03 06:24:39.358,1,1
2021-01-03 06:24:40.788,1,1
2021-01-03 06:24:41.516,1,1
2021-01-03 06:24:42.245,1,1
2021-01-03 06:24:42.974,1,1
2021-01-03 06:24:45.135,0,0
2021-01-03 06:24:45.863,0,0
2021-01-03 06:24:47.321,0,0
2021-01-03 06:24:48.751,0,0
2021-01-03 06:24:49.482,0,0
2021-01-03 06:24:50.939,0,0
2021-01-03 06:24:51.668,0,0
2021-01-03 06:24:53.098,0,0
2021-01-03 06:24:53.826,0,0
2021-01-03 06:24:55.286,0,0
2021-01-03 06:24:56.716,0,0
2021-01-03 06:24:57.445,0,0
2021-01-03 06:24:58.903,0,0
2021-01-03 06:24:59.634,0,0
2021-01-03 06:25:01.065,0,0
2021-01-03 06:25:01.794,0,0
2021-01-03 06:25:02.522,0,0
2021-01-03 06:25:03.250,0,0
2021-01-03 06:25:03.978,0,0
2021-01-03 06:25:05.414,0,0
2021-01-03 06:25:06.143,0,0
2021-01-03 06:25:06.871,0,0
2021-01-03 06:25:07.600,0,0
2021-01-03 06:25:09.030,0,0
2021-01-03 06:25:09.762,0,0
2021-01-03 06:25:10.491,0,0
2021-01-03 06:25:11.948,0,0
2021-01-03 06:25:13.378,0,0
2021-01-03 06:25:14.106,3,3
2021-01-03 06:25:14.840,3,3
2021-01-03 06:25:15.569,4,4
2021-01-03 06:25:16.998,4,4
2021-01-03 06:25:17.727,4,4
2021-01-03 06:25:19.885,4,4
2021-01-03 06:25:20.614,4,4
2021-01-03 06:25:23.504,0,0
2021-01-03 06:25:24.233,0,0
2021-01-03 06:25:27.123,0,0
2021-01-03 06:25:27.851,0,0
2021-01-03 06:25:28.580,0,0
2021-01-03 06:25:29.309,0,0
2021-01-03 06:25:30.037,0,0
2021-01-03 06:25:31.469,0,0
2021-01-03 06:25:32.927,0,0
2021-01-03 06:25:33.656,0,0
2021-01-03 06:25:35.086,0,0
2021-01-03 06:25:35.817,0,0
2021-01-03 06:25:37.274,0,0
2021-01-03 06:25:38.003,0,0
2021-01-03 06:25:39.433,0,0
2021-01-03 06:25:40.161,0,0
2021-01-03 06:25:40.896,0,0
2021-01-03 06:25:43.055,0,0
2021-01-03 06:25:43.784,0,0
2021-01-03 06:25:44.513,0,0
2021-01-03 06:25:45.973,0,0
2021-01-03 06:25:48.861,0,0
2021-01-03 06:25:49.589,0,0
2021-01-03 06:25:51.751,0,0
2021-01-03 06:25:53.209,1,1
2021-01-03 06:25:56.101,1,1
2021-01-03 06:25:56.831,1,1
2021-01-03 06:25:57.559,1,1
2021-01-03 06:25:58.288,1,1
2021-01-03 06:25:59.718,1,1
2021-01-03 06:26:01.178,1,1
2021-01-03 06:26:03.336,1,1
2021-01-03 06:26:04.065,1,1
2021-01-03 06:26:04.794,1,1
2021-01-03 06:26:07.684,1,1
2021-01-03 06:26:08.412,1,1
2021-01-03 06:26:09.141,1,1
2021-01-03 06:26:09.870,1,1
2021-01-03 06:26:11.300,0,0
2021-01-03 06:26:12.028,0,0
2021-01-03 06:26:13.486,0,0
2021-01-03 06:26:14.214,0,0
2021-01-03 06:26:15.644,0,0
2021-01-03 06:26:16.373,0,0
2021-01-03 06:26:17.102,0,0
2021-01-03 06:26:19.989,0,0
2021-01-03 06:26:20.717,0,0
2021-01-03 06:26:21.446,0,0
2021-01-03 06:26:24.336,0,0
2021-01-03 06:26:25.064,0,0
2021-01-03 06:26:25.793,0,0
2021-01-03 06:26:26.522,0,0
2021-01-03 06:26:28.684,0,0
2021-01-03 06:26:30.141,0,0
2021-01-03 06:26:31.571,0,0
2021-01-03 06:26:32.303,0,0
2021-01-03 06:26:33.031,0,0
2021-01-03 06:26:33.760,0,0
2021-01-03 06:26:36.647,0,0
2021-01-03 06:26:37.378,0,0
2021-01-03 06:26:38.107,0,0
2021-01-03 06:26:39.537,0,0
2021-01-03 06:26:40.266,0,0
2021-01-03 06:26:41.723,0,0
2021-01-03 06:26:42.455,0,0
2021-01-03 06:26:43.884,0,0
2021-01-03 06:26:44.613,0,0
2021-01-03 06:26:46.070,0,0
2021-01-03 06:26:48.233,0,0
2021-01-03 06:26:48.961,0,0
2021-01-03 06:26:49.690,0,0
2021-01-03 06:26:52.579,0,0
2021-01-03 06:26:53.308,0,0
2021-01-03 06:26:56.195,0,0
2021-01-03 06:26:56.924,0,0
2021-01-03 06:26:57.655,0,0
2021-01-03 06:26:58.384,0,0
2021-01-03 06:26:59.814,0,0
2021-01-03 06:27:02.000,0,0
2021-01-03 06:27:02.731,0,0
2021-01-03 06:27:04.161,0,0
2021-01-03 06:27:04.890,0,0
2021-01-03 06:27:05.619,0,0
2021-01-03 06:27:06.347,0,0
2021-01-03 06:27:07.777,0,0
2021-01-03 06:27:08.506,0,0
2021-01-03 06:27:09.234,0,0
2021-01-03 06:27:12.122,0,0
2021-01-03 06:27:12.850,0,0
2021-01-03 06:27:13.582,0,0
2021-01-03 06:27:15.039,0,0
2021-01-03 06:27:16.469,0,0
2021-01-03 06:27:17.198,0,0
2021-01-03 06:27:20.089,0,0
2021-01-03 06:27:21.546,0,0
2021-01-03 06:27:22.275,0,0
2021-01-03 06:27:23.705,0,0
2021-01-03 06:27:24.434,0,0
2021-01-03 06:27:25.163,0,0
2021-01-03 06:27:26.621,0,0
2021-01-03 06:27:28.779,0,0
2021-01-03 06:27:29.511,0,0
2021-01-03 06:27:30.240,0,0
2021-01-03 06:27:30.969,0,0
2021-01-03 06:27:32.398,0,0
2021-01-03 06:27:33.127,0,0
2021-01-03 06:27:33.856,0,0
2021-01-03 06:27:34.587,0,0
2021-01-03 06:27:36.017,0,0
2021-01-03 06:27:36.746,0,0
2021-01-03 06:27:37.474,0,0
2021-01-03 06:27:38.203,0,0
2021-01-03 06:27:38.932,0,0
2021-01-03 06:27:41.092,0,0
2021-01-03 06:27:41.821,0,0
2021-01-03 06:27:42.549,0,0
2021-01-03 06:27:43.979,0,0
2021-01-03 06:27:44.711,0,0
2021-01-03 06:27:45.439,0,0
2021-01-03 06:27:46.168,0,0
2021-01-03 06:27:46.897,0,0
2021-01-03 06:27:48.326,0,0
2021-01-03 06:27:49.795,0,0
2021-01-03 06:27:50.523,0,0
2021-01-03 06:27:51.953,0,0
2021-01-03 06:27:52.682,0,0
2021-01-03 06:27:53.411,0,0
2021-01-03 06:27:54.139,0,0
2021-01-03 06:27:56.301,0,0
2021-01-03 06:27:57.758,0,0
2021-01-03 06:27:58.487,0,0
2021-01-03 06:27:59.216,0,0
2021-01-03 06:28:01.377,0,0
2021-01-03 06:28:02.106,0,0
2021-01-03 06:28:02.834,0,0
2021-01-03 06:28:04.264,0,0
2021-01-03 06:28:04.995,0,0
2021-01-03 06:28:05.724,0,0
2021-01-03 06:28:08.611,0,0
2021-01-03 06:28:09.340,0,0
2021-01-03 06:28:10.072,0,0
2021-01-03 06:28:10.800,0,0
2021-01-03 06:28:11.532,0,0
2021-01-03 06:28:12.962,0,0
2021-01-03 06:28:13.691,0,0
2021-01-03 06:28:14.419,0,0
2021-01-03 06:28:16.581,0,0
2021-01-03 06:28:17.310,0,0
2021-01-03 06:28:18.039,0,0
2021-01-03 06:28:18.767,0,0
2021-01-03 06:28:20.197,0,0
2021-01-03 06:28:21.657,0,0
2021-01-03 06:28:22.386,0,0
2021-01-03 06:28:23.114,0,0
2021-01-03 06:28:24.544,0,0
2021-01-03 06:28:25.273,0,0
2021-01-03 06:28:28.891,0,0
2021-01-03 06:28:29.620,0,0
2021-01-03 06:28:30.348,0,0
2021-01-03 06:28:31.080,0,0
2021-01-03 06:28:33.238,0,0
2021-01-03 06:28:33.967,0,0
2021-01-03 06:28:34.696,0,0
2021-01-03 06:28:35.425,0,0
2021-01-03 06:28:36.857,0,0
2021-01-03 06:28:37.586,0,0
2021-01-03 06:28:38.315,0,0
2021-01-03 06:28:39.043,0,0
2021-01-03 06:28:41.932,0,0
2021-01-03 06:28:43.389,0,0
2021-01-03 06:28:44.819,0,0
2021-01-03 06:28:45.548,0,0
2021-01-03 06:28:46.279,0,0
2021-01-03 06:28:47.008,0,0
2021-01-03 06:28:48.437,0,2
2021-01-03 06:28:49.166,0,2
2021-01-03 06:28:49.895,0,2
2021-01-03 06:28:50.624,0,2
2021-01-03 06:28:51.356,0,2
2021-01-03 06:28:53.515,0,2
2021-01-03 06:28:54.973,0,2
2021-01-03 06:28:57.134,0,2
2021-01-03 06:28:57.862,0,2
2021-01-03 06:28:58.591,0,2
2021-01-03 06:28:59.320,0,2
2021-01-03 06:29:00.750,1,2
2021-01-03 06:29:01.481,1,2
2021-01-03 06:29:02.210,1,2
2021-01-03 06:29:02.939,1,2
2021-01-03 06:29:03.667,1,2
2021-01-03 06:29:05.097,1,2
2021-01-03 06:29:05.826,1,1
2021-01-03 06:29:06.560,1,1
2021-01-03 06:29:07.289,1,1
2021-01-03 06:29:09.448,1,1
2021-01-03 06:29:10.176,1,1
2021-01-03 06:29:11.637,0,0
2021-01-03 06:29:13.067,0,0
2021-01-03 06:29:13.796,0,0
2021-01-03 06:29:15.253,0,0
2021-01-03 06:29:17.416,0,0
2021-01-03 06:29:18.145,0,0
2021-01-03 06:29:18.874,0,0
2021-01-03 06:29:19.603,0,0
2021-01-03 06:29:21.032,0,0
2021-01-03 06:29:22.492,0,0
2021-01-03 06:29:23.221,0,0
2021-01-03 06:29:23.950,0,0
2021-01-03 06:29:25.379,0,0
2021-01-03 06:29:26.108,0,0
2021-01-03 06:29:26.837,0,0
2021-01-03 06:29:27.570,0,0
2021-01-03 06:29:29.728,0,0
2021-01-03 06:29:30.457,0,0
2021-01-03 06:29:31.185,0,0
2021-01-03 06:29:31.914,0,0
2021-01-03 06:29:33.346,0,0
2021-01-03 06:29:34.075,0,0
2021-01-03 06:29:34.804,0,0
2021-01-03 06:29:35.533,0,0
2021-01-03 06:29:36.962,0,0
2021-01-03 06:29:37.694,0,0
2021-01-03 06:29:38.422,0,0
2021-01-03 06:29:39.151,0,0
2021-01-03 06:29:39.880,0,0
2021-01-03 06:29:41.310,0,0
2021-01-03 06:29:42.039,0,0
2021-01-03 06:29:42.770,0,0
2021-01-03 06:29:44.929,0,0
2021-01-03 06:29:45.657,0,0
2021-01-03 06:29:46.386,0,0
2021-01-03 06:29:47.115,0,0
2021-01-03 06:29:50.004,0,0
2021-01-03 06:29:50.733,0,0
2021-01-03 06:29:51.462,0,0
2021-01-03 06:29:52.191,0,0
2021-01-03 06:29:54.352,0,0
2021-01-03 06:29:55.081,0,0
2021-01-03 06:29:55.809,0,0
2021-01-03 06:29:57.239,0,0
2021-01-03 06:29:57.971,0,0
2021-01-03 06:29:59.428,0,0
2021-01-03 06:30:00.858,0,0
2021-01-03 06:30:01.586,0,0
2021-01-03 06:30:03.046,0,0
2021-01-03 06:30:03.775,0,0
2021-01-03 06:30:05.934,0,0
2021-01-03 06:30:06.663,0,0
2021-01-03 06:30:07.392,0,0
2021-01-03 06:30:11.010,0,0
2021-01-03 06:30:11.739,0,0
2021-01-03 06:30:13.899,0,0
2021-01-03 06:30:14.628,0,0
2021-01-03 06:30:15.357,0,0
2021-01-03 06:30:17.515,0,0
2021-01-03 06:30:18.244,0,0
2021-01-03 06:30:19.704,0,0
2021-01-03 06:30:20.433,0,0
2021-01-03 06:30:22.592,0,0
2021-01-03 06:30:24.052,0,0
2021-01-03 06:30:25.482,0,0
2021-01-03 06:30:26.939,0,0
2021-01-03 06:30:29.097,0,0
2021-01-03 06:30:29.830,0,0
2021-01-03 06:30:30.558,0,0
2021-01-03 06:30:31.287,0,0
2021-01-03 06:30:32.016,0,0
2021-01-03 06:30:34.174,0,0
2021-01-03 06:30:36.363,0,0
2021-01-03 06:30:37.793,0,0
2021-01-03 06:30:39.252,0,0
2021-01-03 06:30:39.983,0,0
2021-01-03 06:30:41.413,0,0
2021-01-03 06:30:42.141,0,0
2021-01-03 06:30:42.870,0,0
2021-01-03 06:30:44.328,0,0
2021-01-03 06:30:45.760,0,0
2021-01-03 06:30:46.489,0,0
2021-01-03 06:30:47.218,0,0
2021-01-03 06:30:47.947,0,0
2021-01-03 06:30:49.376,0,0
2021-01-03 06:30:50.108,0,0
2021-01-03 06:30:52.294,0,0
2021-01-03 06:30:54.452,1,1
2021-01-03 06:30:55.185,1,1
2021-01-03 06:30:55.913,1,1
2021-01-03 06:30:57.343,1,1
2021-01-03 06:30:58.072,1,1
2021-01-03 06:30:58.801,1,1
2021-01-03 06:31:00.260,1,1
2021-01-03 06:31:02.419,1,1
2021-01-03 06:31:03.876,1,1
2021-01-03 06:31:04.605,1,1
2021-01-03 06:31:06.037,1,1
2021-01-03 06:31:06.766,1,1
2021-01-03 06:31:07.495,1,1
2021-01-03 06:31:08.224,1,1
2021-01-03 06:31:09.653,1,1
2021-01-03 06:31:10.385,1,1
2021-01-03 06:31:11.113,0,0
2021-01-03 06:31:12.571,0,0
2021-01-03 06:31:14.001,0,0
2021-01-03 06:31:16.189,0,0
2021-01-03 06:31:17.619,0,0
2021-01-03 06:31:18.347,0,0
2021-01-03 06:31:19.076,0,0
2021-01-03 06:31:19.805,0,0
2021-01-03 06:31:21.966,0,0
2021-01-03 06:31:22.695,0,0
2021-01-03 06:31:24.153,0,0
2021-01-03 06:31:25.582,0,0
2021-01-03 06:31:26.311,0,0
2021-01-03 06:31:27.040,0,0
2021-01-03 06:31:28.497,0,0
2021-01-03 06:31:29.927,0,0
2021-01-03 06:31:31.388,0,0
2021-01-03 06:31:32.845,0,0
2021-01-03 06:31:34.275,0,0
2021-01-03 06:31:35.004,0,0
2021-01-03 06:31:35.733,0,0
2021-01-03 06:31:36.464,0,0
2021-01-03 06:31:37.894,0,0
2021-01-03 06:31:38.623,0,0
2021-01-03 06:31:39.352,0,0
2021-01-03 06:31:42.248,0,0
2021-01-03 06:31:43.705,0,0
2021-01-03 06:31:44.434,0,0
2021-01-03 06:31:46.594,0,0
2021-01-03 06:31:48.052,0,0
2021-01-03 06:31:50.210,0,0
2021-01-03 06:31:51.670,0,0
2021-01-03 06:31:53.828,0,0
2021-01-03 06:31:55.285,0,0
2021-01-03 06:31:56.014,0,0
2021-01-03 06:31:56.747,0,0
2021-01-03 06:31:58.180,0,0
2021-01-03 06:31:59.637,0,0
2021-01-03 06:32:00.366,0,0
2021-01-03 06:32:01.095,0,0
2021-01-03 06:32:02.528,0,0
2021-01-03 06:32:03.256,0,0
2021-01-03 06:32:03.985,0,0
2021-01-03 06:32:06.144,0,0
2021-01-03 06:32:06.875,0,0
2021-01-03 06:32:07.604,0,0
2021-01-03 06:32:09.062,0,0
2021-01-03 06:32:10.492,0,0
2021-01-03 06:32:11.220,0,0
2021-01-03 06:32:11.952,0,0
2021-01-03 06:32:12.681,0,0
2021-01-03 06:32:14.110,0,0
2021-01-03 06:32:14.839,0,0
2021-01-03 06:32:15.568,0,0
2021-01-03 06:32:16.296,0,0
2021-01-03 06:32:18.456,0,0
2021-01-03 06:32:19.913,0,0
2021-01-03 06:32:22.072,1,1
2021-01-03 06:32:24.261,1,1
2021-01-03 06:32:24.989,1,1
2021-01-03 06:32:26.419,1,1
2021-01-03 06:32:27.148,1,1
2021-01-03 06:32:27.879,1,1
2021-01-03 06:32:28.607,1,1
2021-01-03 06:32:29.336,1,1
2021-01-03 06:32:30.766,1,1
2021-01-03 06:32:31.494,1,1
2021-01-03 06:32:32.223,1,1
2021-01-03 06:32:32.956,1,1
2021-01-03 06:32:34.385,1,1
2021-01-03 06:32:35.114,1,1
2021-01-03 06:32:36.572,0,0
2021-01-03 06:32:38.731,0,0
2021-01-03 06:32:40.189,0,0
2021-01-03 06:32:40.917,0,0
2021-01-03 06:32:42.346,0,0
2021-01-03 06:32:45.265,0,0
2021-01-03 06:32:46.695,0,0
2021-01-03 06:32:48.152,0,0
2021-01-03 06:32:48.883,0,0
2021-01-03 06:32:51.042,0,0
2021-01-03 06:32:51.771,0,0
2021-01-03 06:32:53.228,0,0
2021-01-03 06:32:54.661,0,0
2021-01-03 06:32:55.390,0,0
2021-01-03 06:32:56.119,0,0
2021-01-03 06:32:56.847,0,0
2021-01-03 06:32:58.277,0,0
2021-01-03 06:32:59.008,0,0
2021-01-03 06:32:59.737,0,0
2021-01-03 06:33:00.466,0,0
2021-01-03 06:33:01.194,0,0
2021-01-03 06:33:02.624,0,0
2021-01-03 06:33:03.353,0,0
2021-01-03 06:33:04.084,0,0
2021-01-03 06:33:04.812,0,0
2021-01-03 06:33:06.242,0,0
2021-01-03 06:33:06.971,0,0
2021-01-03 06:33:09.160,0,0
2021-01-03 06:33:10.590,0,0
2021-01-03 06:33:11.318,1,1
2021-01-03 06:33:13.504,1,1
2021-01-03 06:33:14.937,1,1
2021-01-03 06:33:17.123,1,1
2021-01-03 06:33:18.553,1,1
2021-01-03 06:33:19.284,1,1
2021-01-03 06:33:20.012,1,1
2021-01-03 06:33:21.470,1,1
2021-01-03 06:33:22.899,1,1
2021-01-03 06:33:23.628,1,1
2021-01-03 06:33:24.359,1,1
2021-01-03 06:33:25.088,1,1
2021-01-03 06:33:26.518,1,1
2021-01-03 06:33:27.246,0,0
2021-01-03 06:33:27.975,0,0
2021-01-03 06:33:30.865,1,1
2021-01-03 06:33:31.594,1,1
2021-01-03 06:33:33.052,2,2
2021-01-03 06:33:34.482,2,2
2021-01-03 06:33:35.213,2,2
2021-01-03 06:33:35.942,2,2
2021-01-03 06:33:37.399,2,2
2021-01-03 06:33:39.558,2,2
2021-01-03 06:33:40.290,2,2
2021-01-03 06:33:41.018,2,2
2021-01-03 06:33:43.176,2,2
2021-01-03 06:33:43.905,2,2
2021-01-03 06:33:46.795,1,1
2021-01-03 06:33:47.524,1,1
2021-01-03 06:33:48.253,1,1
2021-01-03 06:33:48.982,1,1
2021-01-03 06:33:51.143,0,0
2021-01-03 06:33:51.872,0,0
2021-01-03 06:33:52.600,0,0
2021-01-03 06:33:53.329,0,0
2021-01-03 06:33:54.759,0,0
2021-01-03 06:33:55.491,0,0
2021-01-03 06:33:56.220,0,0
2021-01-03 06:33:57.677,0,0
2021-01-03 06:33:59.107,0,0
2021-01-03 06:33:59.836,0,0
2021-01-03 06:34:00.567,0,0
2021-01-03 06:34:01.295,0,0
2021-01-03 06:34:02.725,0,0
2021-01-03 06:34:03.454,0,0
2021-01-03 06:34:04.911,0,0
2021-01-03 06:34:05.642,0,0
2021-01-03 06:34:07.072,0,0
2021-01-03 06:34:09.258,0,0
2021-01-03 06:34:09.986,0,0
2021-01-03 06:34:11.420,0,0
2021-01-03 06:34:12.148,0,0
2021-01-03 06:34:12.877,0,0
2021-01-03 06:34:13.606,0,0
2021-01-03 06:34:17.226,0,0
2021-01-03 06:34:18.656,0,0
2021-01-03 06:34:19.385,0,0
2021-01-03 06:34:20.114,0,0
2021-01-03 06:34:20.845,0,0
2021-01-03 06:34:21.574,0,0
2021-01-03 06:34:23.004,0,0
2021-01-03 06:34:23.733,0,0
2021-01-03 06:34:24.461,0,0
2021-01-03 06:34:25.190,0,0
2021-01-03 06:34:25.922,0,0
2021-01-03 06:34:27.351,0,0
2021-01-03 06:34:28.080,0,0
2021-01-03 06:34:28.809,0,0
2021-01-03 06:34:29.538,0,0
2021-01-03 06:34:30.967,0,0
2021-01-03 06:34:33.153,0,0
2021-01-03 06:34:35.312,0,0
2021-01-03 06:34:37.508,0,0
2021-01-03 06:34:38.237,0,0
2021-01-03 06:34:39.667,1,1
2021-01-03 06:34:41.124,1,1
2021-01-03 06:34:41.855,1,1
2021-01-03 06:34:43.285,1,1
2021-01-03 06:34:44.014,1,1
2021-01-03 06:34:44.743,1,1
2021-01-03 06:34:46.901,1,1
2021-01-03 06:34:48.359,1,1
2021-01-03 06:34:49.816,1,1
2021-01-03 06:34:52.706,1,1
2021-01-03 06:34:54.163,1,1
2021-01-03 06:34:55.593,1,1
2021-01-03 06:34:56.322,1,1
2021-01-03 06:34:57.050,0,0
2021-01-03 06:34:57.782,0,0
2021-01-03 06:34:59.212,0,0
2021-01-03 06:35:00.669,0,0
2021-01-03 06:35:01.397,0,0
2021-01-03 06:35:02.126,0,0
2021-01-03 06:35:03.558,0,0
2021-01-03 06:35:05.744,0,0
2021-01-03 06:35:07.174,0,0
2021-01-03 06:35:08.634,0,0
2021-01-03 06:35:09.363,0,0
2021-01-03 06:35:11.522,0,0
2021-01-03 06:35:12.982,0,0
2021-01-03 06:35:15.140,0,0
2021-01-03 06:35:15.869,0,0
2021-01-03 06:35:16.598,0,0
2021-01-03 06:35:17.336,0,0
2021-01-03 06:35:18.068,0,0
2021-01-03 06:35:19.498,0,0
2021-01-03 06:35:23.845,1,1
2021-01-03 06:35:24.574,1,1
2021-01-03 06:35:25.303,1,1
2021-01-03 06:35:27.462,1,1
2021-01-03 06:35:28.211,1,1
2021-01-03 06:35:28.940,1,1
2021-01-03 06:35:29.669,1,1
2021-01-03 06:35:30.397,1,1
2021-01-03 06:35:31.827,1,1
2021-01-03 06:35:32.556,1,1
2021-01-03 06:35:34.016,1,1
2021-01-03 06:35:34.745,1,1
2021-01-03 06:35:36.174,1,1
2021-01-03 06:35:36.903,1,1
2021-01-03 06:35:37.632,1,1
2021-01-03 06:35:38.363,1,1
2021-01-03 06:35:39.793,0,0
2021-01-03 06:35:40.523,0,0
2021-01-03 06:35:41.251,0,0
2021-01-03 06:35:43.411,0,0
2021-01-03 06:35:44.139,0,0
2021-01-03 06:35:45.597,0,0
2021-01-03 06:35:46.325,0,0
2021-01-03 06:35:48.484,0,0
2021-01-03 06:35:49.216,0,0
2021-01-03 06:35:49.945,0,0
2021-01-03 06:35:50.673,0,0
2021-01-03 06:35:52.103,0,0
2021-01-03 06:35:52.832,0,0
2021-01-03 06:35:53.560,0,0
2021-01-03 06:35:54.292,0,0
2021-01-03 06:35:56.450,0,0
2021-01-03 06:35:57.179,0,0
2021-01-03 06:35:57.908,0,0
2021-01-03 06:35:58.636,0,0
2021-01-03 06:36:00.069,0,0
2021-01-03 06:36:00.797,0,0
2021-01-03 06:36:01.526,0,0
2021-01-03 06:36:04.415,0,0
2021-01-03 06:36:05.873,0,0
2021-01-03 06:36:06.602,0,0
2021-01-03 06:36:08.031,0,0
2021-01-03 06:36:08.760,0,0
2021-01-03 06:36:10.220,0,0
2021-01-03 06:36:12.379,0,0
2021-01-03 06:36:13.107,0,0
2021-01-03 06:36:13.836,0,0
2021-01-03 06:36:14.567,0,0
2021-01-03 06:36:16.726,0,0
2021-01-03 06:36:17.455,0,0
